# CSV generated from:L
# https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-018-04647-1/MediaObjects/41467_2018_4647_MOESM4_ESM.xlsx
# Supplementary Data 1. Experimentally identified gold standard SL interactions,,,,,,
# ,,,,,,
gene1,gene2,gene1 perturbation,gene2 perturbation,PMID,cancer type tested,SL
KRAS,UBLCP1,mut,shRNA,24104479,COAD,0
KRAS,ACTR2,mut,shRNA,24104479,COAD,0
KRAS,AGTR1,mut,shRNA,24104479,COAD,0
KRAS,PDIA5,mut,shRNA,24104479,COAD,0
KRAS,SMARCAL1,mut,shRNA,24104479,COAD,0
KRAS,BUB1,mut,shRNA,24104479,COAD,0
KRAS,MTRF1L,mut,shRNA,24104479,COAD,0
KRAS,DUSP26,mut,shRNA,24104479,COAD,0
KRAS,ANAPC2,mut,shRNA,24104479,COAD,0
KRAS,RHD,mut,shRNA,24104479,COAD,0
KRAS,SLC38A9,mut,shRNA,24104479,COAD,0
KRAS,ZNF333,mut,shRNA,24104479,COAD,0
KRAS,PLK3,mut,shRNA,24104479,COAD,0
KRAS,TMPRSS13,mut,shRNA,24104479,COAD,0
KRAS,ST6GALNAC2,mut,shRNA,24104479,COAD,0
KRAS,PMM1,mut,shRNA,24104479,COAD,0
KRAS,LPHN2,mut,shRNA,24104479,COAD,0
KRAS,NIN,mut,shRNA,24104479,COAD,0
KRAS,LOXHD1,mut,shRNA,24104479,COAD,0
KRAS,GNAT2,mut,shRNA,24104479,COAD,0
KRAS,DCAF12L1,mut,shRNA,24104479,COAD,0
KRAS,OR7A17,mut,shRNA,24104479,COAD,0
KRAS,PCCB,mut,shRNA,24104479,COAD,0
KRAS,NLRC5,mut,shRNA,24104479,COAD,0
KRAS,HRASLS,mut,shRNA,24104479,COAD,0
KRAS,ZFYVE28,mut,shRNA,24104479,COAD,0
KRAS,ATP6V1B2,mut,shRNA,24104479,COAD,0
KRAS,CEACAM4,mut,shRNA,24104479,COAD,0
KRAS,KLK2,mut,shRNA,24104479,COAD,0
KRAS,CTAG2,mut,shRNA,24104479,COAD,0
KRAS,TUBGCP4,mut,shRNA,24104479,COAD,0
KRAS,SLC9A9,mut,shRNA,24104479,COAD,0
KRAS,UBD,mut,shRNA,24104479,COAD,0
KRAS,PRSS35,mut,shRNA,24104479,COAD,0
KRAS,CSNK1A1,mut,shRNA,24104479,COAD,0
KRAS,TEAD1,mut,shRNA,24104479,COAD,0
KRAS,SIPA1L1,mut,shRNA,24104479,COAD,0
KRAS,ENTPD6,mut,shRNA,24104479,COAD,0
KRAS,ING2,mut,shRNA,24104479,COAD,0
KRAS,MS4A14,mut,shRNA,24104479,COAD,0
KRAS,C5orf36,mut,shRNA,24104479,COAD,0
KRAS,ZNF302,mut,shRNA,24104479,COAD,0
KRAS,FAM69B,mut,shRNA,24104479,COAD,0
KRAS,SFTPD,mut,shRNA,24104479,COAD,0
KRAS,TRDMT1,mut,shRNA,24104479,COAD,0
KRAS,NME6,mut,shRNA,24104479,COAD,0
KRAS,AGT,mut,shRNA,24104479,COAD,0
KRAS,EIF2S1,mut,shRNA,24104479,COAD,0
KRAS,SLCO1A2,mut,shRNA,24104479,COAD,0
KRAS,CCR5,mut,shRNA,24104479,COAD,0
KRAS,FASTK,mut,shRNA,24104479,COAD,0
KRAS,MBP,mut,shRNA,24104479,COAD,0
KRAS,SSH1,mut,shRNA,24104479,COAD,0
KRAS,FGF9,mut,shRNA,24104479,COAD,0
KRAS,PXK,mut,shRNA,24104479,COAD,0
KRAS,DDX27,mut,shRNA,24104479,COAD,0
KRAS,C1orf51,mut,shRNA,24104479,COAD,0
KRAS,PDLIM5,mut,shRNA,24104479,COAD,0
KRAS,YME1L1,mut,shRNA,24104479,COAD,0
KRAS,STK39,mut,shRNA,24104479,COAD,0
KRAS,STOML1,mut,shRNA,24104479,COAD,0
KRAS,TPM3,mut,shRNA,24104479,COAD,0
KRAS,ZFP106,mut,shRNA,24104479,COAD,0
KRAS,TTC35,mut,shRNA,24104479,COAD,0
KRAS,RHBDL1,mut,shRNA,24104479,COAD,0
KRAS,GLIS1,mut,shRNA,24104479,COAD,0
KRAS,GPM6B,mut,shRNA,24104479,COAD,0
KRAS,LTBP1,mut,shRNA,24104479,COAD,0
KRAS,TTLL2,mut,shRNA,24104479,COAD,0
KRAS,IQGAP1,mut,shRNA,24104479,COAD,0
KRAS,WNK4,mut,shRNA,24104479,COAD,0
KRAS,PQLC2,mut,shRNA,24104479,COAD,0
KRAS,ARL2,mut,shRNA,24104479,COAD,0
KRAS,BTF3,mut,shRNA,24104479,COAD,0
KRAS,PSTPIP2,mut,shRNA,24104479,COAD,0
KRAS,KCNE1,mut,shRNA,24104479,COAD,0
KRAS,DUSP5,mut,shRNA,24104479,COAD,0
KRAS,SUPT5H,mut,shRNA,24104479,COAD,0
KRAS,MT1E,mut,shRNA,24104479,COAD,0
KRAS,SPG7,mut,shRNA,24104479,COAD,0
KRAS,GOLPH3,mut,shRNA,24104479,COAD,0
KRAS,ATP5C1,mut,shRNA,24104479,COAD,0
KRAS,KCNH8,mut,shRNA,24104479,COAD,0
KRAS,ATP1B2,mut,shRNA,24104479,COAD,0
KRAS,PCDHB15,mut,shRNA,24104479,COAD,0
KRAS,CACNG8,mut,shRNA,24104479,COAD,0
KRAS,EMB,mut,shRNA,24104479,COAD,0
KRAS,ZNF597,mut,shRNA,24104479,COAD,0
KRAS,GALNT7,mut,shRNA,24104479,COAD,0
KRAS,GPR37,mut,shRNA,24104479,COAD,0
KRAS,ACER1,mut,shRNA,24104479,COAD,0
KRAS,XRN1,mut,shRNA,24104479,COAD,0
KRAS,SLC22A20,mut,shRNA,24104479,COAD,0
KRAS,TXNRD2,mut,shRNA,24104479,COAD,0
KRAS,ADRA2C,mut,shRNA,24104479,COAD,0
KRAS,RNH1,mut,shRNA,24104479,COAD,0
KRAS,LCK,mut,shRNA,24104479,COAD,0
KRAS,FZD9,mut,shRNA,24104479,COAD,0
KRAS,ZNF839,mut,shRNA,24104479,COAD,0
KRAS,MPP7,mut,shRNA,24104479,COAD,0
KRAS,ZIC1,mut,shRNA,24104479,COAD,0
KRAS,CD160,mut,shRNA,24104479,COAD,0
KRAS,SERPINA4,mut,shRNA,24104479,COAD,0
KRAS,FSCN2,mut,shRNA,24104479,COAD,0
KRAS,AQP9,mut,shRNA,24104479,COAD,0
KRAS,C9orf6,mut,shRNA,24104479,COAD,0
KRAS,AMN,mut,shRNA,24104479,COAD,0
KRAS,SPINK1,mut,shRNA,24104479,COAD,0
KRAS,BAZ1A,mut,shRNA,24104479,COAD,0
KRAS,C2CD2L,mut,shRNA,24104479,COAD,0
KRAS,CAND1,mut,shRNA,24104479,COAD,0
KRAS,PTPRN2,mut,shRNA,24104479,COAD,0
KRAS,SCG3,mut,shRNA,24104479,COAD,0
KRAS,NDUFS7,mut,shRNA,24104479,COAD,0
KRAS,HTR2A,mut,shRNA,24104479,COAD,0
KRAS,TUBD1,mut,shRNA,24104479,COAD,0
KRAS,CLP1,mut,shRNA,24104479,COAD,0
KRAS,LRRC50,mut,shRNA,24104479,COAD,0
KRAS,DGUOK,mut,shRNA,24104479,COAD,0
KRAS,ZNF280A,mut,shRNA,24104479,COAD,0
KRAS,SOD2,mut,shRNA,24104479,COAD,0
KRAS,SLC25A15,mut,shRNA,24104479,COAD,0
KRAS,BCS1L,mut,shRNA,24104479,COAD,0
KRAS,BTC,mut,shRNA,24104479,COAD,0
KRAS,RSPO2,mut,shRNA,24104479,COAD,0
KRAS,RBP2,mut,shRNA,24104479,COAD,0
KRAS,WWOX,mut,shRNA,24104479,COAD,0
KRAS,CLEC4G,mut,shRNA,24104479,COAD,0
KRAS,LANCL3,mut,shRNA,24104479,COAD,0
KRAS,GALNT9,mut,shRNA,24104479,COAD,0
KRAS,STRAP,mut,shRNA,24104479,COAD,1
KRAS,ASB17,mut,shRNA,24104479,COAD,0
KRAS,LPAR4,mut,shRNA,24104479,COAD,0
KRAS,FPGT,mut,shRNA,24104479,COAD,0
KRAS,CD101,mut,shRNA,24104479,COAD,0
KRAS,H2BFWT,mut,shRNA,24104479,COAD,0
KRAS,PLEKHG3,mut,shRNA,24104479,COAD,0
KRAS,RBP5,mut,shRNA,24104479,COAD,0
KRAS,SPINK4,mut,shRNA,24104479,COAD,0
KRAS,C12orf52,mut,shRNA,24104479,COAD,0
KRAS,C20orf103,mut,shRNA,24104479,COAD,0
KRAS,PCDHGA5,mut,shRNA,24104479,COAD,0
KRAS,SLC45A2,mut,shRNA,24104479,COAD,0
KRAS,B3GAT3,mut,shRNA,24104479,COAD,0
KRAS,HPS6,mut,shRNA,24104479,COAD,0
KRAS,TRIM3,mut,shRNA,24104479,COAD,0
KRAS,HBS1L,mut,shRNA,24104479,COAD,0
KRAS,UFC1,mut,shRNA,24104479,COAD,0
KRAS,FABP1,mut,shRNA,24104479,COAD,0
KRAS,HS3ST3A1,mut,shRNA,24104479,COAD,0
KRAS,DAPL1,mut,shRNA,24104479,COAD,0
KRAS,SH2D2A,mut,shRNA,24104479,COAD,1
KRAS,SYVN1,mut,shRNA,24104479,COAD,0
KRAS,SERPINI1,mut,shRNA,24104479,COAD,0
KRAS,TCEB1,mut,shRNA,24104479,COAD,0
KRAS,PTDSS1,mut,shRNA,24104479,COAD,0
KRAS,ODF2L,mut,shRNA,24104479,COAD,0
KRAS,LTBP2,mut,shRNA,24104479,COAD,0
KRAS,CCDC87,mut,shRNA,24104479,COAD,0
KRAS,PARD3B,mut,shRNA,24104479,COAD,0
KRAS,MAPK7,mut,shRNA,24104479,COAD,0
KRAS,KCTD8,mut,shRNA,24104479,COAD,0
KRAS,C7orf36,mut,shRNA,24104479,COAD,0
KRAS,DDX52,mut,shRNA,24104479,COAD,0
KRAS,AOX1,mut,shRNA,24104479,COAD,0
KRAS,RBBP9,mut,shRNA,24104479,COAD,0
KRAS,SMC4,mut,shRNA,24104479,COAD,0
KRAS,HIST1H3D,mut,shRNA,24104479,COAD,0
KRAS,TBC1D23,mut,shRNA,24104479,COAD,0
KRAS,AIF1,mut,shRNA,24104479,COAD,0
KRAS,ITGAL,mut,shRNA,24104479,COAD,0
KRAS,ISM2,mut,shRNA,24104479,COAD,0
KRAS,PRB1,mut,shRNA,24104479,COAD,0
KRAS,FOS,mut,shRNA,24104479,COAD,0
KRAS,SLAMF1,mut,shRNA,24104479,COAD,0
KRAS,FAM165B,mut,shRNA,24104479,COAD,0
KRAS,DAAM1,mut,shRNA,24104479,COAD,0
KRAS,DUSP9,mut,shRNA,24104479,COAD,0
KRAS,SV2B,mut,shRNA,24104479,COAD,0
KRAS,NRD1,mut,shRNA,24104479,COAD,0
KRAS,S1PR2,mut,shRNA,24104479,COAD,0
KRAS,PCDHAC2,mut,shRNA,24104479,COAD,0
KRAS,UBE3A,mut,shRNA,24104479,COAD,0
KRAS,PFKL,mut,shRNA,24104479,COAD,0
KRAS,LIPH,mut,shRNA,24104479,COAD,0
KRAS,BRD2,mut,shRNA,24104479,COAD,0
KRAS,FANCD2,mut,shRNA,24104479,COAD,0
KRAS,MRPL30,mut,shRNA,24104479,COAD,0
KRAS,ARMCX5,mut,shRNA,24104479,COAD,0
KRAS,ATP5D,mut,shRNA,24104479,COAD,0
KRAS,GRN,mut,shRNA,24104479,COAD,0
KRAS,SLC16A13,mut,shRNA,24104479,COAD,0
KRAS,PRKCH,mut,shRNA,24104479,COAD,0
KRAS,ATL1,mut,shRNA,24104479,COAD,0
KRAS,CREBL2,mut,shRNA,24104479,COAD,0
KRAS,TOX,mut,shRNA,24104479,COAD,0
KRAS,B4GALT4,mut,shRNA,24104479,COAD,0
KRAS,SNX11,mut,shRNA,24104479,COAD,0
KRAS,UBE4A,mut,shRNA,24104479,COAD,1
KRAS,DAND5,mut,shRNA,24104479,COAD,0
KRAS,LRIG1,mut,shRNA,24104479,COAD,0
KRAS,LPP,mut,shRNA,24104479,COAD,0
KRAS,MLLT3,mut,shRNA,24104479,COAD,0
KRAS,PSKH2,mut,shRNA,24104479,COAD,0
KRAS,PCDHGA12,mut,shRNA,24104479,COAD,0
KRAS,CYTH2,mut,shRNA,24104479,COAD,0
KRAS,ITIH3,mut,shRNA,24104479,COAD,0
KRAS,RNF39,mut,shRNA,24104479,COAD,0
KRAS,PLB1,mut,shRNA,24104479,COAD,0
KRAS,TCL1A,mut,shRNA,24104479,COAD,0
KRAS,RTEL1,mut,shRNA,24104479,COAD,0
KRAS,POLDIP2,mut,shRNA,24104479,COAD,0
KRAS,BRMS1L,mut,shRNA,24104479,COAD,0
KRAS,ZNF626,mut,shRNA,24104479,COAD,0
KRAS,REL,mut,shRNA,24104479,COAD,0
KRAS,TNIP2,mut,shRNA,24104479,COAD,0
KRAS,ADAM33,mut,shRNA,24104479,COAD,0
KRAS,CTNNA3,mut,shRNA,24104479,COAD,0
KRAS,FUNDC1,mut,shRNA,24104479,COAD,0
KRAS,ZSCAN16,mut,shRNA,24104479,COAD,0
KRAS,POMGNT1,mut,shRNA,24104479,COAD,0
KRAS,DONSON,mut,shRNA,24104479,COAD,0
KRAS,C2orf71,mut,shRNA,24104479,COAD,0
KRAS,FOLR2,mut,shRNA,24104479,COAD,0
KRAS,ATAD3B,mut,shRNA,24104479,COAD,0
KRAS,MAP3K4,mut,shRNA,24104479,COAD,0
KRAS,CSNK2A2,mut,shRNA,24104479,COAD,0
KRAS,CHST12,mut,shRNA,24104479,COAD,0
KRAS,DAPK3,mut,shRNA,24104479,COAD,0
KRAS,FRZB,mut,shRNA,24104479,COAD,0
KRAS,TNKS2,mut,shRNA,24104479,COAD,0
KRAS,ZNF195,mut,shRNA,24104479,COAD,0
KRAS,KLF3,mut,shRNA,24104479,COAD,0
KRAS,ARSG,mut,shRNA,24104479,COAD,0
KRAS,MTR,mut,shRNA,24104479,COAD,0
KRAS,RAMP1,mut,shRNA,24104479,COAD,0
KRAS,MTA1,mut,shRNA,24104479,COAD,0
KRAS,ESRRG,mut,shRNA,24104479,COAD,0
KRAS,SLC46A1,mut,shRNA,24104479,COAD,0
KRAS,OR6B3,mut,shRNA,24104479,COAD,0
KRAS,ADCK2,mut,shRNA,24104479,COAD,0
KRAS,DUS1L,mut,shRNA,24104479,COAD,0
KRAS,EHD2,mut,shRNA,24104479,COAD,0
KRAS,IFNA17,mut,shRNA,24104479,COAD,0
KRAS,CLIC3,mut,shRNA,24104479,COAD,0
KRAS,LMNA,mut,shRNA,24104479,COAD,0
KRAS,DST,mut,shRNA,24104479,COAD,0
KRAS,RCVRN,mut,shRNA,24104479,COAD,0
KRAS,MATN3,mut,shRNA,24104479,COAD,0
KRAS,ANKK1,mut,shRNA,24104479,COAD,0
KRAS,PLDN,mut,shRNA,24104479,COAD,0
KRAS,CAMLG,mut,shRNA,24104479,COAD,0
KRAS,MTFMT,mut,shRNA,24104479,COAD,0
KRAS,SETD7,mut,shRNA,24104479,COAD,0
KRAS,KIF20A,mut,shRNA,24104479,COAD,0
KRAS,IMPDH1,mut,shRNA,24104479,COAD,0
KRAS,CPB1,mut,shRNA,24104479,COAD,0
KRAS,C5orf40,mut,shRNA,24104479,COAD,0
KRAS,PTP4A1,mut,shRNA,24104479,COAD,0
KRAS,KRT38,mut,shRNA,24104479,COAD,0
KRAS,H6PD,mut,shRNA,24104479,COAD,0
KRAS,RB1,mut,shRNA,24104479,COAD,0
KRAS,RUFY1,mut,shRNA,24104479,COAD,0
KRAS,KCNK12,mut,shRNA,24104479,COAD,0
KRAS,ZNF75D,mut,shRNA,24104479,COAD,0
KRAS,MAFA,mut,shRNA,24104479,COAD,0
KRAS,CHCHD7,mut,shRNA,24104479,COAD,0
KRAS,SCN11A,mut,shRNA,24104479,COAD,0
KRAS,CCT2,mut,shRNA,24104479,COAD,0
KRAS,C12orf44,mut,shRNA,24104479,COAD,1
KRAS,MARK1,mut,shRNA,24104479,COAD,0
KRAS,A1CF,mut,shRNA,24104479,COAD,0
KRAS,KLHL31,mut,shRNA,24104479,COAD,0
KRAS,SCNN1B,mut,shRNA,24104479,COAD,0
KRAS,HSD11B1,mut,shRNA,24104479,COAD,0
KRAS,SERPINA1,mut,shRNA,24104479,COAD,0
KRAS,CTTN,mut,shRNA,24104479,COAD,0
KRAS,MRGPRX4,mut,shRNA,24104479,COAD,0
KRAS,PPYR1,mut,shRNA,24104479,COAD,0
KRAS,ACOX1,mut,shRNA,24104479,COAD,0
KRAS,C1orf55,mut,shRNA,24104479,COAD,0
KRAS,PAQR7,mut,shRNA,24104479,COAD,0
KRAS,ADARB2,mut,shRNA,24104479,COAD,0
KRAS,CDKL1,mut,shRNA,24104479,COAD,0
KRAS,DIRAS1,mut,shRNA,24104479,COAD,0
KRAS,XPC,mut,shRNA,24104479,COAD,0
KRAS,STRN,mut,shRNA,24104479,COAD,0
KRAS,FAM175A,mut,shRNA,24104479,COAD,0
KRAS,BACE1,mut,shRNA,24104479,COAD,0
KRAS,RNF113A,mut,shRNA,24104479,COAD,0
KRAS,SFRS13B,mut,shRNA,24104479,COAD,0
KRAS,SRD5A1,mut,shRNA,24104479,COAD,0
KRAS,TFAP2A,mut,shRNA,24104479,COAD,0
KRAS,SLC28A1,mut,shRNA,24104479,COAD,0
KRAS,NIPAL3,mut,shRNA,24104479,COAD,0
KRAS,CCDC59,mut,shRNA,24104479,COAD,0
KRAS,PRSS50,mut,shRNA,24104479,COAD,0
KRAS,ZNF235,mut,shRNA,24104479,COAD,0
KRAS,TBC1D3C,mut,shRNA,24104479,COAD,0
KRAS,PAQR3,mut,shRNA,24104479,COAD,0
KRAS,LUM,mut,shRNA,24104479,COAD,0
KRAS,SESN2,mut,shRNA,24104479,COAD,0
KRAS,WWC2,mut,shRNA,24104479,COAD,0
KRAS,ENGASE,mut,shRNA,24104479,COAD,0
KRAS,ZNF211,mut,shRNA,24104479,COAD,0
KRAS,WDR24,mut,shRNA,24104479,COAD,0
KRAS,ST6GALNAC1,mut,shRNA,24104479,COAD,0
KRAS,FOXD1,mut,shRNA,24104479,COAD,0
KRAS,ZNF219,mut,shRNA,24104479,COAD,0
KRAS,PPP1CA,mut,shRNA,24104479,COAD,0
KRAS,PFKFB1,mut,shRNA,24104479,COAD,0
KRAS,H1FOO,mut,shRNA,24104479,COAD,0
KRAS,PKNOX1,mut,shRNA,24104479,COAD,1
KRAS,ODF2,mut,shRNA,24104479,COAD,0
KRAS,C13orf18,mut,shRNA,24104479,COAD,0
KRAS,NFKBIB,mut,shRNA,24104479,COAD,0
KRAS,LAIR1,mut,shRNA,24104479,COAD,0
KRAS,CATSPER3,mut,shRNA,24104479,COAD,0
KRAS,9-Mar,mut,shRNA,24104479,COAD,1
KRAS,PAQR5,mut,shRNA,24104479,COAD,0
KRAS,CYP1A1,mut,shRNA,24104479,COAD,0
KRAS,AMMECR1,mut,shRNA,24104479,COAD,0
KRAS,OMG,mut,shRNA,24104479,COAD,0
KRAS,CPSF4,mut,shRNA,24104479,COAD,0
KRAS,BBS7,mut,shRNA,24104479,COAD,0
KRAS,AZI2,mut,shRNA,24104479,COAD,0
KRAS,TWF1,mut,shRNA,24104479,COAD,0
KRAS,MDFI,mut,shRNA,24104479,COAD,0
KRAS,TBL1XR1,mut,shRNA,24104479,COAD,0
KRAS,CEP70,mut,shRNA,24104479,COAD,0
KRAS,RIT2,mut,shRNA,24104479,COAD,0
KRAS,SFRS12IP1,mut,shRNA,24104479,COAD,0
KRAS,VPS54,mut,shRNA,24104479,COAD,0
KRAS,C9,mut,shRNA,24104479,COAD,0
KRAS,HGFAC,mut,shRNA,24104479,COAD,0
KRAS,ZNF155,mut,shRNA,24104479,COAD,0
KRAS,ACADVL,mut,shRNA,24104479,COAD,0
KRAS,HN1L,mut,shRNA,24104479,COAD,0
KRAS,ACAT1,mut,shRNA,24104479,COAD,0
KRAS,MAPK6,mut,shRNA,24104479,COAD,1
KRAS,FAM82A1,mut,shRNA,24104479,COAD,0
KRAS,NFATC3,mut,shRNA,24104479,COAD,0
KRAS,FDFT1,mut,shRNA,24104479,COAD,0
KRAS,MPV17L,mut,shRNA,24104479,COAD,0
KRAS,COASY,mut,shRNA,24104479,COAD,0
KRAS,RABEPK,mut,shRNA,24104479,COAD,0
KRAS,CHD8,mut,shRNA,24104479,COAD,0
KRAS,MS4A7,mut,shRNA,24104479,COAD,0
KRAS,AARS,mut,shRNA,24104479,COAD,0
KRAS,NPAS3,mut,shRNA,24104479,COAD,0
KRAS,SNAP29,mut,shRNA,24104479,COAD,0
KRAS,NCOA5,mut,shRNA,24104479,COAD,0
KRAS,TAS2R5,mut,shRNA,24104479,COAD,0
KRAS,FAM38B,mut,shRNA,24104479,COAD,0
KRAS,ADCK5,mut,shRNA,24104479,COAD,0
KRAS,PCDH1,mut,shRNA,24104479,COAD,0
KRAS,FBXW8,mut,shRNA,24104479,COAD,0
KRAS,VIPR2,mut,shRNA,24104479,COAD,0
KRAS,GSG1,mut,shRNA,24104479,COAD,0
KRAS,SCML1,mut,shRNA,24104479,COAD,0
KRAS,MARS,mut,shRNA,24104479,COAD,0
KRAS,GPC1,mut,shRNA,24104479,COAD,0
KRAS,DYNLRB1,mut,shRNA,24104479,COAD,0
KRAS,KIF5A,mut,shRNA,24104479,COAD,0
KRAS,EIF2C1,mut,shRNA,24104479,COAD,0
KRAS,DAZL,mut,shRNA,24104479,COAD,0
KRAS,SETD3,mut,shRNA,24104479,COAD,0
KRAS,OR52A1,mut,shRNA,24104479,COAD,0
KRAS,BIRC7,mut,shRNA,24104479,COAD,0
KRAS,CD93,mut,shRNA,24104479,COAD,0
KRAS,HMGB3,mut,shRNA,24104479,COAD,0
KRAS,E2F2,mut,shRNA,24104479,COAD,0
KRAS,PPP1R15A,mut,shRNA,24104479,COAD,0
KRAS,CTHRC1,mut,shRNA,24104479,COAD,0
KRAS,MXRA7,mut,shRNA,24104479,COAD,0
KRAS,KREMEN1,mut,shRNA,24104479,COAD,0
KRAS,SLC25A36,mut,shRNA,24104479,COAD,0
KRAS,DGAT2L6,mut,shRNA,24104479,COAD,0
KRAS,TLR4,mut,shRNA,24104479,COAD,0
KRAS,ETV4,mut,shRNA,24104479,COAD,1
KRAS,AQP11,mut,shRNA,24104479,COAD,0
KRAS,CBLN2,mut,shRNA,24104479,COAD,0
KRAS,CNP,mut,shRNA,24104479,COAD,0
KRAS,SMTNL2,mut,shRNA,24104479,COAD,0
KRAS,HMGN2,mut,shRNA,24104479,COAD,0
KRAS,MAP3K14,mut,shRNA,24104479,COAD,0
KRAS,RAD18,mut,shRNA,24104479,COAD,0
KRAS,CA7,mut,shRNA,24104479,COAD,0
KRAS,UACA,mut,shRNA,24104479,COAD,0
KRAS,SLC25A30,mut,shRNA,24104479,COAD,0
KRAS,COL5A1,mut,shRNA,24104479,COAD,0
KRAS,TLR5,mut,shRNA,24104479,COAD,0
KRAS,HIST1H1B,mut,shRNA,24104479,COAD,0
KRAS,DDX19B,mut,shRNA,24104479,COAD,0
KRAS,PLA2G2A,mut,shRNA,24104479,COAD,0
KRAS,CORO1B,mut,shRNA,24104479,COAD,0
KRAS,MRPL24,mut,shRNA,24104479,COAD,0
KRAS,OSGEPL1,mut,shRNA,24104479,COAD,0
KRAS,PTPRG,mut,shRNA,24104479,COAD,0
KRAS,EPHB3,mut,shRNA,24104479,COAD,0
KRAS,PEX11B,mut,shRNA,24104479,COAD,0
KRAS,SORCS3,mut,shRNA,24104479,COAD,0
KRAS,PPP1R12C,mut,shRNA,24104479,COAD,0
KRAS,MUC17,mut,shRNA,24104479,COAD,0
KRAS,SPAG5,mut,shRNA,24104479,COAD,0
KRAS,ST3GAL2,mut,shRNA,24104479,COAD,0
KRAS,ZNF133,mut,shRNA,24104479,COAD,0
KRAS,STXBP1,mut,shRNA,24104479,COAD,0
KRAS,ANTXR2,mut,shRNA,24104479,COAD,0
KRAS,RFX6,mut,shRNA,24104479,COAD,0
KRAS,PHLDA1,mut,shRNA,24104479,COAD,0
KRAS,C10orf27,mut,shRNA,24104479,COAD,0
KRAS,GBP2,mut,shRNA,24104479,COAD,0
KRAS,BDH2,mut,shRNA,24104479,COAD,0
KRAS,S100G,mut,shRNA,24104479,COAD,0
KRAS,TNPO1,mut,shRNA,24104479,COAD,0
KRAS,ZNF555,mut,shRNA,24104479,COAD,0
KRAS,TNNI2,mut,shRNA,24104479,COAD,0
KRAS,FAM8A1,mut,shRNA,24104479,COAD,0
KRAS,SLIT3,mut,shRNA,24104479,COAD,0
KRAS,RASGEF1A,mut,shRNA,24104479,COAD,0
KRAS,HM13,mut,shRNA,24104479,COAD,0
KRAS,KCNQ5,mut,shRNA,24104479,COAD,0
KRAS,C18orf25,mut,shRNA,24104479,COAD,0
KRAS,DIO2,mut,shRNA,24104479,COAD,0
KRAS,DCPS,mut,shRNA,24104479,COAD,0
KRAS,MMP13,mut,shRNA,24104479,COAD,0
KRAS,S100A6,mut,shRNA,24104479,COAD,0
KRAS,RENBP,mut,shRNA,24104479,COAD,0
KRAS,PROKR1,mut,shRNA,24104479,COAD,0
KRAS,PRAMEF18,mut,shRNA,24104479,COAD,0
KRAS,H2AFB1,mut,shRNA,24104479,COAD,0
KRAS,LANCL1,mut,shRNA,24104479,COAD,0
KRAS,APP,mut,shRNA,24104479,COAD,0
KRAS,SCGB2A1,mut,shRNA,24104479,COAD,0
KRAS,TCEAL4,mut,shRNA,24104479,COAD,0
KRAS,ACTL9,mut,shRNA,24104479,COAD,0
KRAS,GFAP,mut,shRNA,24104479,COAD,0
KRAS,BAT5,mut,shRNA,24104479,COAD,0
KRAS,FAM154B,mut,shRNA,24104479,COAD,0
KRAS,RANBP3L,mut,shRNA,24104479,COAD,0
KRAS,CEL,mut,shRNA,24104479,COAD,0
KRAS,NDUFAF2,mut,shRNA,24104479,COAD,0
KRAS,C1orf183,mut,shRNA,24104479,COAD,0
KRAS,FAM182A,mut,shRNA,24104479,COAD,0
KRAS,CCDC6,mut,shRNA,24104479,COAD,0
KRAS,CLCN6,mut,shRNA,24104479,COAD,0
KRAS,GABRA3,mut,shRNA,24104479,COAD,0
KRAS,AGXT2,mut,shRNA,24104479,COAD,0
KRAS,NFIX,mut,shRNA,24104479,COAD,0
KRAS,TACR2,mut,shRNA,24104479,COAD,0
KRAS,GALNTL1,mut,shRNA,24104479,COAD,0
KRAS,KCNA7,mut,shRNA,24104479,COAD,0
KRAS,CXCL2,mut,shRNA,24104479,COAD,0
KRAS,HSPA14,mut,shRNA,24104479,COAD,0
KRAS,CPNE6,mut,shRNA,24104479,COAD,0
KRAS,OGN,mut,shRNA,24104479,COAD,0
KRAS,CAPN9,mut,shRNA,24104479,COAD,0
KRAS,TMX3,mut,shRNA,24104479,COAD,0
KRAS,POU6F1,mut,shRNA,24104479,COAD,0
KRAS,COL4A2,mut,shRNA,24104479,COAD,0
KRAS,TXNL4B,mut,shRNA,24104479,COAD,0
KRAS,C14orf39,mut,shRNA,24104479,COAD,0
KRAS,EPB49,mut,shRNA,24104479,COAD,0
KRAS,HERC2P2,mut,shRNA,24104479,COAD,0
KRAS,AKT3,mut,shRNA,24104479,COAD,0
KRAS,GHRL,mut,shRNA,24104479,COAD,0
KRAS,COL6A3,mut,shRNA,24104479,COAD,0
KRAS,C5orf15,mut,shRNA,24104479,COAD,0
KRAS,TUBB2C,mut,shRNA,24104479,COAD,0
KRAS,ORAOV1,mut,shRNA,24104479,COAD,0
KRAS,EAPP,mut,shRNA,24104479,COAD,0
KRAS,ALPI,mut,shRNA,24104479,COAD,0
KRAS,CNGB3,mut,shRNA,24104479,COAD,0
KRAS,EPM2AIP1,mut,shRNA,24104479,COAD,0
KRAS,SAFB,mut,shRNA,24104479,COAD,0
KRAS,MGAT4B,mut,shRNA,24104479,COAD,0
KRAS,HIST1H2AB,mut,shRNA,24104479,COAD,0
